,OrbitingCameraControl.object_x,OrbitingCameraControl.object_y,OrbitingCameraControl.object_z,OrbitingCameraControl.phi,OrbitingCameraControl.radius,OrbitingCameraControl.theta,SunControl.air,SunControl.altitude,SunControl.background_strength,SunControl.dust,SunControl.elevation,SunControl.intensity,SunControl.ozone,SunControl.rotation,SunControl.size,environment,id_l2_3_0,id_linf_4,id_linf_8,id_non_rob,is_correct_l2_3_0,is_correct_linf_4,is_correct_linf_8,is_correct_non_rob,loss_l2_3_0,loss_linf_4,loss_linf_8,loss_non_rob,model,output_type,prediction_l2_3_0,prediction_linf_4,prediction_linf_8,prediction_non_rob
528,-0.5,0,0.253,0.34888888888888886,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a110cead-f1d4-485f-bb75-7f4250147c20,b0f45109-58f0-46cf-af7f-d6fc6f088611,c3be6028-c48f-4366-96f4-2cfdb897340a,95788a52-da41-4270-8fe3-722363cde40f,False,False,False,False,3.5325947,2.5343041,3.013246,2.873629,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
529,-0.5,0,0.253,0.34888888888888886,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,59f1f244-850f-4c1d-9e75-574224ce7e11,8bf6c792-c17b-4ef9-9d4f-c08f50678c1d,20f0602d-b38f-4de3-b9b1-9ba24432f09b,2faa60ef-eaac-4492-8fda-0c760ef09105,False,False,False,False,3.3952122000000005,2.4554505,2.920125,3.7809613,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
530,-0.5,0,0.253,0.5233333333333333,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f5e4d38f-c18b-48b3-b566-3088b2605ad5,6cf207de-413a-4234-9930-338687c36e1e,c4e17dc6-fd21-4263-85ce-985f3206940b,31e2643c-6be2-43ec-b4e8-fd0c7445ee35,False,False,False,False,2.6951654,2.034352,2.6065058999999997,4.846210500000001,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
531,-0.5,0,0.253,0.5233333333333333,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f77f1ca4-7a51-4472-bac9-a8991cc19347,2d458ce5-309f-43fa-89c6-d0fd6b6f3e6d,7acbd76e-7092-4113-b349-20b051b11718,5cc64906-1f99-474a-a574-23a72322d9cf,False,False,False,False,2.9946737,2.0624413,2.7736692,5.008111,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
532,-0.5,0,0.253,0.5233333333333333,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a9aa399f-1b7c-45c4-8126-1fc1a1e56738,251aa3ac-0d7b-4531-92ae-e3eff9eb2838,6c607172-7e89-408c-8d18-89d04d66faf9,e48762ef-6ff7-4c60-9640-7505417eb11c,False,False,False,False,2.8278517999999995,2.3458997999999998,2.989305,3.0231852999999997,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
533,-0.5,0,0.253,0.5233333333333333,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4cc05a1e-6507-46b9-9378-6b0fe429f58f,eec3bb7a-9ce0-49c5-9ecc-696056bd09aa,77fef508-33d8-41ee-878a-d890eb48d633,347f68d8-e31b-460a-80db-ab24c8557b72,False,False,False,False,2.9300034,1.9194695,2.7675228,3.8087366,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
534,-0.5,0,0.253,0.5233333333333333,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,af8b7f61-3d1f-4512-8c3d-baf15fd5b52f,2b55880d-4d7d-4ddf-a6db-3ee97048482e,32619b6a-7985-4550-b269-f861cb2dda24,826289cf-6ae3-40c9-a0eb-2f708a56d6e5,False,False,False,False,3.6163836000000003,2.3378396,3.0369916,2.1603417,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
535,-0.5,0,0.253,0.5233333333333333,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,05a81782-f89b-432c-a7d2-5a6cd2e29eaa,31bf3f8c-4504-456c-923f-5e34dee0fe6c,f172ac9a-8738-455f-a49c-32ed1aa0dae5,e903ac10-9cc4-4df3-87ec-7a9230491f0f,False,False,False,False,3.4946203000000002,2.3725495,2.9437296,3.3482102999999994,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
536,-0.5,0,0.253,0.5233333333333333,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b8f98a37-2c08-4930-96a6-6923dd1b745e,3b67f76e-4c84-46fa-aa21-73f045cf2dae,2b28a9bb-ad46-40fe-a141-5d6329f51a41,ab563326-ba13-4f7c-a71e-5fb787b56330,False,False,False,False,3.201349,2.3243202999999997,2.753922,2.6988098999999997,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
537,-0.5,0,0.253,0.5233333333333333,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5db1f507-4579-48bd-8830-7725b0c3fe4b,54920cc9-5400-4dd7-abfa-6bd2d1678d87,9fa98c7b-8d04-49b1-ab56-207c4ddbc2d9,09b6bf8c-a45a-46ce-9b4e-77482a704a4e,False,False,False,False,2.400227,2.185162,2.5929327,2.3012567,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
538,-0.5,0,0.253,0.5233333333333333,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4a715cae-a24e-4a53-af2b-8f9fac861461,961a6f82-afef-4ef3-8340-b416a2af454b,98177b0d-6a6e-44da-bd2a-4a917b8a6fd7,a38600b9-186a-40c2-aac1-53e6a6fe92a0,False,False,False,False,2.3435125,2.1227063999999998,2.3807335,3.011605,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
539,-0.5,0,0.253,0.5233333333333333,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,1c087ed9-97c7-461e-af44-60c6e7070ac1,99b7c9cf-1a8d-40b5-bb76-034dc2da57e7,f0ab2fe4-403c-469d-8f2a-0c0edf1ffda0,fe9e3209-6834-464e-baa4-9bfda67b2b69,False,False,False,False,2.4628634,2.0111567999999997,2.4775095,4.02724,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
540,-0.5,0,0.253,0.6977777777777777,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,9cfe738c-c8ef-4dca-b7c2-c9b675f09c34,4e23f32d-f0ad-4aee-9165-d6ac34139e21,4e4446ec-a27b-410e-a873-af5acc66b67c,330d68ca-368e-4729-a20c-1af2534c0645,False,False,False,False,2.0854904999999997,1.8738358,2.4037042,4.775745400000001,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
541,-0.5,0,0.253,0.6977777777777777,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4a065cb6-3515-4714-b700-591d748cfab6,29ad2ff4-ab7d-4c98-b737-6b013fa28921,005fc506-f885-4a07-98ae-2f8ec55d3255,66a9a6e4-e5b2-437d-affa-72621b791dbf,False,False,False,False,2.301425,1.7774166,2.442791,4.999479,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
542,-0.5,0,0.253,0.6977777777777777,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f2a0ab6d-36d4-4a32-9f8b-c8af92a753cb,290a38de-3846-47b2-8e6d-04e02a5ebcf3,c3ef3c92-96c7-4ba9-9e7e-c7377c40026a,6ad8820a-67ba-4f24-ae49-0a0a071c1229,False,False,False,False,2.318523,2.0428777,2.903609,3.3720996,058_golf_ball.blend,classes,hermit crab,ping-pong ball,tick,ping-pong ball
543,-0.5,0,0.253,0.6977777777777777,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,3bae68e0-2886-4e25-9603-66489b8d1cf9,3054b4ab-5974-4ce9-a57b-86d3096e4e2f,77789ffd-c584-42e2-9f82-e0ea463b8507,b67ef550-b347-48ed-ac25-6c0f7f968da0,False,True,False,False,2.008525,1.6954773999999997,2.6818732999999995,3.5455989999999997,058_golf_ball.blend,classes,hermit crab,golf ball,tick,ping-pong ball
544,-0.5,0,0.253,0.6977777777777777,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,a948f092-bd92-4e00-9e9b-1dffd57f3fc6,25bed50d-1a65-4961-b5de-aa024d5f05b4,2979edc3-d5d1-4897-a78f-d0bba0bc86a2,8947f98c-f514-4aa5-a492-7b20af0c8345,False,False,False,False,2.772511,2.3174567,2.826853,2.5108712000000004,058_golf_ball.blend,classes,hermit crab,ping-pong ball,tick,ping-pong ball
545,-0.5,0,0.253,0.6977777777777777,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,39adaf33-c6f3-468c-8fde-42237d75a2a1,956471a8-1bff-4042-9c0a-20df0de3e662,3f94acf1-429c-48b9-8b9e-cd9a7d778741,9cdf0375-ad0d-4c42-9101-747099ff908b,False,False,False,False,2.357208,2.0995615,2.4489017000000004,3.0707524,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
546,-0.5,0,0.253,0.6977777777777777,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d612f09a-c717-4c05-bfd8-fd350e094358,2473074e-df40-4d8b-9be4-6a1cc8602da3,c6cb9fd4-e2b4-4b63-9c3e-869619806511,f6968ec4-0ab3-4e0e-b569-6855483cc1fd,False,False,False,False,2.1453947999999996,1.9531405,2.332666,2.5809665,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
547,-0.5,0,0.253,0.6977777777777777,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,84caf6cc-c41a-4e42-a75a-d419d5181a24,f0014167-cc65-4648-8256-70a905727b03,7b3338c6-47d6-46cc-a7b0-417955222d5a,b683c27a-2444-4f03-96b5-ca5d37868ca1,True,False,False,False,1.3956829,1.8329358,2.1483630000000002,2.2627501,058_golf_ball.blend,classes,golf ball,ping-pong ball,baseball,ping-pong ball
548,-0.5,0,0.253,0.6977777777777777,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,e9c7a185-6a2a-4f03-8c8f-3c9848c14efe,57c4e1be-3fb6-493b-93f2-5003126765eb,1752ed18-ba06-444a-8cce-9db1c30eafd9,1dbcf194-5be9-4beb-bda7-6cfaf45f5f00,False,False,False,False,1.7283098999999997,1.8559481,2.2992635,3.7023704,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
549,-0.5,0,0.253,0.6977777777777777,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5349ecdf-c106-4ade-99b8-47244be15894,f04ad100-0088-4a52-9b96-4662526646f6,7889f7e2-8a94-4bae-92fb-223a00591832,f6ba8d30-31ee-488b-809a-98e01a6408eb,False,False,False,False,1.8321491,1.824501,2.3851027,3.3937992999999995,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
550,-0.5,0,0.253,0.8722222222222223,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b543b0d1-4099-48fd-96d9-01c82e68360f,6a5dc477-be95-443a-b02a-2a031bf8da02,89432209-85fb-41ff-95ed-661588dc5cad,7861b318-2a3c-400f-84fe-21283464d122,False,False,False,False,1.8408254000000002,1.7802625,2.4955587,5.059472599999999,058_golf_ball.blend,classes,hermit crab,ping-pong ball,tick,ping-pong ball
551,-0.5,0,0.253,0.8722222222222223,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,3d8b9a0b-08ec-48d7-9433-ae21cf4efb75,efc28d35-99f1-43c2-b7cf-621bef9c32c0,972d75de-a5f8-443f-b1dc-574410026925,d70acab7-8aa1-42ab-b1fa-1d3367d2cbf4,False,False,False,False,2.1244933999999995,1.685182,2.4204102,5.0970373,058_golf_ball.blend,classes,hermit crab,ping-pong ball,tick,ping-pong ball
552,-0.5,0,0.253,0.8722222222222223,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,07824863-55e3-4f3f-a53b-762f3511483a,cb5d79d6-37b8-405a-9884-a1ea14b09b9e,226c2d40-ab47-4183-b5d7-4389e562f539,60a390fa-1edb-4d86-8f96-4538d872b39a,False,False,False,False,2.2245836,2.1434173999999997,3.3695931000000003,3.2655525,058_golf_ball.blend,classes,hermit crab,hermit crab,tick,ping-pong ball
553,-0.5,0,0.253,0.8722222222222223,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,645d6341-5a2e-4037-999e-faa415c26a58,3006ef5f-e576-4ccb-a436-d6193e58c934,c472e949-e835-48be-977a-0fc238cf012b,e64fc573-23cd-4903-b8f0-e59ea8838244,False,True,False,False,1.7139915000000001,1.7146635,3.0253544,3.1625919999999996,058_golf_ball.blend,classes,hermit crab,golf ball,tick,ping-pong ball
554,-0.5,0,0.253,0.8722222222222223,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b17fb6f9-97d3-42d6-9c92-fe5e2a12ac2f,525ac0d8-460e-4223-8f1a-f5fcc7009cb3,dfc9e060-d206-4f3c-a812-01a039537958,41a73bf8-7c1e-4a57-afc7-f6e3f32a1140,False,False,False,False,1.9176339,2.0093707999999997,2.8325782000000004,2.2560412999999997,058_golf_ball.blend,classes,hermit crab,hermit crab,tick,ping-pong ball
555,-0.5,0,0.253,0.8722222222222223,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d427c69e-2174-48c3-b675-8e9ab6020e34,08de0bca-bcb6-4bb6-9592-00c1ac59c383,942d6401-8244-4c47-8459-ac054284eb0c,38097099-32d0-4dbe-a8b8-5904f58dec2c,False,False,False,False,1.7160671000000003,1.8906491,2.2508112999999996,2.7843926,058_golf_ball.blend,classes,hermit crab,ping-pong ball,baseball,ping-pong ball
556,-0.5,0,0.253,0.8722222222222223,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8c479280-9e1d-493c-a8b3-583db6360128,dd28b5a0-01e6-4aee-bde9-12706e2cb263,0740d6f4-52c0-40e0-843e-4b5af9e30302,98881562-81aa-454e-b7b3-bf4a100ce9f0,True,False,False,False,1.4669159999999999,1.7720766,2.3671145,1.7620726999999998,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
557,-0.5,0,0.253,0.8722222222222223,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,878b5089-ec93-4ecc-ad8f-176efd979a32,9109ee14-89f5-40de-9990-d87e26eafe1e,46e9911c-59c9-44cf-9680-146008780829,eeeaf48a-1ec5-4b39-9740-97bed82cbf32,True,False,False,False,1.0819769,1.6613644,2.2773159,2.7920408,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
558,-0.5,0,0.253,0.8722222222222223,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,3fa648df-ac80-4f7a-acfd-a362cf5056bb,d5c70c6d-0236-40ac-a55d-199a844c0edf,df441fd5-e5d0-42f3-8411-b68fc04e8c68,6863da57-b93b-48e4-ad8e-a1411fcdb62c,True,False,False,False,1.3926345,1.8074346999999997,2.3826895,4.0776124,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
559,-0.5,0,0.253,0.8722222222222223,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,bc69eab8-076a-4e79-8a4d-31e8d6689644,ece742a0-25c0-49d1-8fea-1032d72f7eeb,ba8c9ea9-bec0-4043-89d5-d0e47214232e,ac1a50c9-6190-4f0f-bf92-158c91c8cab5,False,False,False,False,1.5690633,1.6632244999999999,2.3356084999999998,3.7770143,058_golf_ball.blend,classes,hermit crab,ping-pong ball,tick,ping-pong ball
560,-0.5,0,0.253,1.0466666666666666,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,0424b90f-670d-43c7-b2db-addbfe4bf900,e655a1c2-1f4c-4560-8388-39b5de447965,756ba916-6f23-4334-bf85-93c9ddff61da,6267539c-7948-48e4-b20e-8bb48258fdd2,True,True,False,False,1.8431561,1.6511337,2.573451,4.0612516,058_golf_ball.blend,classes,golf ball,golf ball,tick,ping-pong ball
561,-0.5,0,0.253,1.0466666666666666,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,28b4b561-01a4-4265-839b-6ec05224d138,23371596-eaae-49cd-982d-2f64971fe4b0,9e7f2e66-9dad-4638-84fe-1fecf1a902c5,f6efd3ef-f35d-419d-a943-dcbe118378f3,False,False,False,False,2.7896705,3.203487,4.257923,5.3447614,058_golf_ball.blend,classes,dough,dough,dough,ping-pong ball
562,-0.5,0,0.253,1.0466666666666666,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,d066d71e-f121-453b-ad8a-885d94cda107,c62c143e-09c5-416f-8f03-83af6744d026,5c3b5fd7-6ea5-48e7-99a9-e0f29a09d8bc,3347cdf3-ef81-4a28-9f4a-47042610a615,False,False,False,False,2.424442,2.2302876,3.9458300000000004,3.5563488,058_golf_ball.blend,classes,hermit crab,nail,tick,ping-pong ball
563,-0.5,0,0.253,1.0466666666666666,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,69e0299d-0b0b-490b-8352-7d8b480f4c16,3d4354c2-a5bf-4d5a-a115-8b966e3d7c92,77332943-4487-4195-917b-1d70f1d973bf,409cc37f-d3e2-412a-b6fd-beda345522e2,True,True,False,False,1.7962909,1.8794541,3.4401722,3.6291022000000006,058_golf_ball.blend,classes,golf ball,golf ball,tick,ping-pong ball
564,-0.5,0,0.253,1.0466666666666666,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,7de4a9a4-42ce-4dab-bd34-8c3c25212ec3,63a9bec8-ae80-441a-8d33-72863929f76d,7132130f-9a70-42be-afea-8b1115f1f76c,224974df-b95e-48e1-9bd1-49a046e45833,True,False,False,False,1.9637322,2.1233162999999995,3.61608,3.7706647000000006,058_golf_ball.blend,classes,golf ball,nail,tick,ping-pong ball
565,-0.5,0,0.253,1.0466666666666666,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,3ed9bb54-b122-475c-b5c6-3f16ea3e6f38,96e7a3cf-3d6f-4299-9d8c-5767aad558e5,c8864c3a-5d72-4cab-aa2c-81c3df449697,c87d9470-0863-40b8-be35-f1b18dd7e27f,True,False,False,False,1.1259072,1.8074703999999997,2.392156,2.2137015,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
566,-0.5,0,0.253,1.0466666666666666,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,96c9283d-da8d-4a6d-b790-2f59fe0f9db7,ff5d7879-0026-488e-8c9e-1bb95902dd5c,7de1eb54-6e1c-4ec3-aac0-d016f80cd6e6,cd322b5f-8c7c-449f-8f87-e51eda1d7ac0,True,False,False,False,1.6252093,2.0941221999999997,3.1615522,3.8772256,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
567,-0.5,0,0.253,1.0466666666666666,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,1a8d5aea-f536-47fa-a85e-773076418767,be3cb356-f4aa-43a2-8701-2690d0a25ea2,63625fa9-99b5-4fa2-8d27-0cfb8d15e06a,78f40b60-75f4-40e7-8878-2645eb13cfa5,True,False,False,False,1.1771787,2.35823,3.0175369,5.024019200000001,058_golf_ball.blend,classes,golf ball,ping-pong ball,"switch, electric switch, electrical switch",ping-pong ball
568,-0.5,0,0.253,1.0466666666666666,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,5e9fbbc5-ad8a-4236-b0e6-7cd9e78f97be,0fec7d6f-8877-420c-9cdc-7e6c94aaf014,ec4fa4d6-516b-4792-94cc-38bfdbc43e6a,a57b2300-ba8a-4a09-abfb-a7369dfd8c81,True,False,False,False,1.3912883999999999,1.8169875,2.7229509999999997,5.464950599999999,058_golf_ball.blend,classes,golf ball,ping-pong ball,tick,ping-pong ball
569,-0.5,0,0.253,1.0466666666666666,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8cad5b0f-1e14-4183-9f25-471a517f1fac,9d76d940-ff38-4e75-aef4-96029f0c697e,70277834-cef1-4f92-801b-0c9689074abd,060823c3-82ed-4099-81e0-a7a3d4855409,True,False,False,False,2.2212357999999996,2.864632,4.0490455999999995,5.236561,058_golf_ball.blend,classes,golf ball,dough,dough,ping-pong ball
570,-0.5,0,0.253,1.221111111111111,0.3,-3.14,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,80b93174-a9d2-424d-9466-346d29bddea7,55ab745b-6660-4171-b2dc-f34f9a48916a,29ac87ea-f6bb-43c3-9002-3344f0f43c6f,0e6f655c-3dc4-441f-a6f5-91dbdd34fcbb,False,False,False,False,5.6122227,5.379073,5.588907,4.8941230000000004,058_golf_ball.blend,classes,banana,nail,"slide rule, slipstick",ping-pong ball
571,-0.5,0,0.253,1.221111111111111,0.3,-2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,4fd470b4-539f-4ca7-8296-d63b5b8c9d7d,065be17f-b5b2-4261-84ff-d3e385dbacca,51a017fe-9c88-45e9-add8-df6670af4789,b15ccd3b-5fd4-4da7-8cd9-863534f7fe37,False,False,False,False,5.564908,6.0516768,5.9931470000000004,5.124058,058_golf_ball.blend,classes,banana,banana,banana,ping-pong ball
572,-0.5,0,0.253,1.221111111111111,0.3,-1.8840000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,f4f3105e-fbb1-4879-b503-c17399577d64,c202c818-dfea-482c-bdf7-fb5bb286ed53,dc4d6a82-e85d-4004-9c79-7fb8626d0ff4,fef8ef5f-cb9d-475f-8220-f841a0933dd8,False,False,False,False,5.6412277,4.99094,4.499130200000001,3.7496436,058_golf_ball.blend,classes,banana,nail,"puck, hockey puck",ping-pong ball
573,-0.5,0,0.253,1.221111111111111,0.3,-1.2560000000000002,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,b069caf3-a149-4d34-9f8d-7b07e3fc1966,43ca72f6-a5dd-42f9-bb41-9b72735bc826,70d37fa0-1ded-4857-8f9b-eca02dd24394,954ef7ec-be08-4820-934e-5f92259a9498,False,False,False,False,3.6515962999999996,3.9478915,4.197792,4.3534184,058_golf_ball.blend,classes,eggnog,paper towel,"switch, electric switch, electrical switch",ping-pong ball
574,-0.5,0,0.253,1.221111111111111,0.3,-0.6280000000000001,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,8f60841e-9ff4-4ba4-90dd-34ee1b8f93f5,c79d4811-a53b-4216-842e-3b9a079b59a1,e21fbad6-db57-4748-ab2b-59ea70b3e800,6bb80a17-5456-4a23-8175-d57222613861,False,False,False,False,3.7819364,2.8987694,4.1048584,3.7005029,058_golf_ball.blend,classes,hermit crab,nail,tick,ping-pong ball
575,-0.5,0,0.253,1.221111111111111,0.3,0.0,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,7688665f-cc1d-4f30-ab06-5dce47fcd425,1b9c79bd-437a-460a-89ea-9fbab4f01bdd,7bdae702-ad49-4fb5-b93f-79bafe2da0e6,0b156a6b-d148-466e-956a-f95bf46e391a,True,True,False,False,2.8208737,1.7899374,3.0326312,3.4210796,058_golf_ball.blend,classes,golf ball,golf ball,tick,ping-pong ball
576,-0.5,0,0.253,1.221111111111111,0.3,0.6279999999999997,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,6a22439c-0151-4837-a121-162a5147f58c,717aa65d-7d44-4120-b3f5-9c2bb8ded63b,e0076234-0a3f-4001-994f-11ca96754a0b,e51a2b6d-9f94-47b0-940b-296550285ec5,False,False,False,False,3.123022,2.6909516,4.109212,4.570347,058_golf_ball.blend,classes,hermit crab,nail,"puck, hockey puck",ping-pong ball
577,-0.5,0,0.253,1.221111111111111,0.3,1.2559999999999998,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,0f9d0b4b-cd68-44ad-b0a1-55b659f9d154,02336726-120e-42f9-9f8a-8238f3704ef3,d08b63ac-4b51-4365-834c-8ee25b30f193,111828f8-2531-49d5-84f6-82fdf98ec9cf,False,False,False,False,3.7362394,3.834547,4.4572535,4.169615,058_golf_ball.blend,classes,table lamp,paper towel,"puck, hockey puck",ping-pong ball
578,-0.5,0,0.253,1.221111111111111,0.3,1.884,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,2af403b0-9050-46d8-8a1d-0581ba50cfce,d04a86c4-226e-43d3-8c5d-98d25a82e092,294814f1-60ea-45f0-ae95-7f9e5a79bcce,f5aded4c-1fc8-4033-b33e-ed2a26aebe89,False,False,False,False,5.262080999999999,5.491927,5.067068,6.5169725,058_golf_ball.blend,classes,banana,nail,"puck, hockey puck",ping-pong ball
579,-0.5,0,0.253,1.221111111111111,0.3,2.512,3.0,1.0,0.1,1.0,1.57,1.0,1.0,0.0,3.0,studioX_Stage.blend,cb666315-e3f2-479d-b235-61dafcebdeb6,16419a62-9960-4961-a888-b057ae52d477,7d62905a-556e-4375-8c3c-85e6efd94acd,55305d77-d081-469f-89ff-26462b48424a,False,False,False,False,5.360153700000001,5.6807537,5.6346620000000005,5.177607,058_golf_ball.blend,classes,banana,nail,banana,ping-pong ball
